year,rank,artist,song,duration,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16
1961,47,Arthur Lyman,Yellow Bird,167000,jazz,dance,,,,,,,,,,,,,,,
1961,48,Timi Yuro,Hurt,150000,soul,r&b,jazz,blues,ballad,country,rock,,,,,,,,,,
1961,49,Ricky Nelson,Hello Mary Lou,137000,rock,country,jazz,folk,blues,alternative,,,,,,,,,,,
1961,50,Capris,There's A Moon Out Tonight,134000,rock,alternative,,,,,,,,,,,,,,,
1961,51,Elvis Presley,Surrender,115000,rock,soul,jazz,ballad,country,blues,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1961,52,Paris Sisters,I Love How You Love Me,104000,,,,,,,,,,,,,,,,,
1961,53,Lee Dorsey,Ya Ya,148000,soul,funk,r&b,blues,rock,jazz,new wave,alternative,folk,,,,,,,,
1961,54,Gary,School Is Out,145000,alternative,rock,,,,,,,,,,,,,,,
1961,55,Bob Moore,Mexico,156000,,,,,,,,,,,,,,,,,
1961,56,Ral Donner,You Don't Know What You've Got (Until You Lose It),135000,rock,soul,,,,,,,,,,,,,,,
1961,57,Everly Brothers,Walk Right Back,134000,rock,country,folk,,,,,,,,,,,,,,
1961,58,Lettermen,The Way You Look Tonight,142000,,,,,,,,,,,,,,,,,
1961,59,Pat Boone,Moody River,162000,rock,country,jazz,blues,,,,,,,,,,,,,
1961,60,Ray Charles,One Mint Julep,186000,jazz,soul,blues,r&b,dance,funk,rock,country,folk,electronic,alternative,hip-hop,,,,,
1961,61,Adam Wade,Take Good Care Of Her,150000,soul,country,r&b,,,,,,,,,,,,,,
1961,62,Carla Thomas,Gee Whiz (Look At His Eyes),140000,soul,r&b,funk,blues,,,,,,,,,,,,,
1961,63,Ben E. King,Stand By Me,174000,soul,blues,r&b,rock,ballad,jazz,funk,electronic,reggae,,,,,,,,
1961,64,Ben E. King,Spanish Harlem,175000,soul,r&b,blues,rock,funk,jazz,electronic,reggae,,,,,,,,,
1961,65,Ike and Tina Turner,It's Gonna Work Out Fine,185000,soul,funk,r&b,,,,,,,,,,,,,,
1961,66,Echoes,Baby Blue,0,rock,metal,electronic,soul,,,,,,,,,,,,,
1961,67,Buzz Clifford,Baby Sittin' Boogie,125000,rock,r&b,,,,,,,,,,,,,,,
1961,68,Del Shannon,Hats Off To Larry,122000,rock,country,soul,,,,,,,,,,,,,,
1961,69,Caesar and The Romans,Those Oldies But Goodies,205000,,,,,,,,,,,,,,,,,
1961,70,Chubby Checker,The Fly,151000,rock,soul,jazz,country,blues,,,,,,,,,,,,
1961,71,Elvis Presley,(Marie's The Name) His Latest Flame,125000,rock,country,blues,soul,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1961,72,Bert Kaempfert and His Orch.,Wonderland By Night,196000,,,,,,,,,,,,,,,,,
1961,73,Tony Orlando,Bless You,130000,rock,disco,funk,,,,,,,,,,,,,,
1961,74,Linda Scott,I've Told Every Little Star,141000,soul,blues,,,,,,,,,,,,,,,
1961,75,Bobby Lewis,One Track Mind,127000,rock,r&b,,,,,,,,,,,,,,,
1961,76,Rosie and The Originals,Angel Baby,227000,jazz,rock,,,,,,,,,,,,,,,
1961,77,Curtis Lee,Pretty Little Angel Eyes,169000,rock,soul,jazz,r&b,,,,,,,,,,,,,
1961,78,Brook Benton,Think Twice,158000,soul,r&b,blues,jazz,funk,rock,,,,,,,,,,,
1961,79,Lonnie Donegan,Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight),149000,folk,country,blues,rock,jazz,r&b,,,,,,,,,,,
1961,80,Connie Francis,Breakin' In A Brand New Broken Heart,157000,rock,country,jazz,,,,,,,,,,,,,,
1961,81,Shirelles,Mama Said,130000,rock,,,,,,,,,,,,,,,,
1961,82,Fats Domino,Let The Four Winds Blow,124000,rock,blues,r&b,soul,jazz,,,,,,,,,,,,
1961,83,Adam Wade,The Writing On The Wall,151000,country,jazz,soul,r&b,,,,,,,,,,,,,
1961,84,Matt Monroe,My Kind Of Girl,174000,,,,,,,,,,,,,,,,,
1961,85,Paul Anka,"Tonight My Love, Tonight",125000,rock,jazz,soul,alternative,,,,,,,,,,,,,
1961,86,Jimmy Dean,Big Bad John,183000,country,ballad,folk,soul,rock,,,,,,,,,,,,
1961,87,Bobby Rydell,Good Time Baby,129000,rock,soul,jazz,,,,,,,,,,,,,,
1961,88,Floyd Cramer,San Antonio Rose,143000,country,blues,r&b,rock,,,,,,,,,,,,,
1961,89,Bobby Vee,Rubber Ball,142000,rock,jazz,soul,blues,,,,,,,,,,,,,
1961,90,Ray Peterson,Missing You,169000,rock,,,,,,,,,,,,,,,,
1961,91,Brenda Lee,Dum Dum,146000,rock,country,jazz,soul,blues,r&b,,,,,,,,,,,
1961,92,Eddie Hodges,I'm Gonna Knock On Your Door,118000,rock,jazz,,,,,,,,,,,,,,,
1961,93,Brenda Lee,You Can Depend On Me,212000,rock,jazz,country,soul,blues,r&b,,,,,,,,,,,
1961,94,Chubby Checker,Let's Twist Again,142000,rock,dance,soul,jazz,country,blues,,,,,,,,,,,
1961,95,Dave Brubeck,Take Five,324000,jazz,blues,funk,,,,,,,,,,,,,,
1961,96,Elvis Presley,Are You Lonesome Tonight,187000,rock,blues,soul,alternative,country,jazz,r&b,funk,dance,folk,metal,electronic,new wave,hip-hop,,,
1961,97,Don Gibson,Sea Of Heartbreak,140000,country,blues,rock,,,,,,,,,,,,,,
1961,98,Four Preps,More Money For You And Me Medley,304000,,,,,,,,,,,,,,,,,
1961,99,Bobby Darin,You Must Have Been A Beautiful Baby,137000,rock,jazz,folk,blues,soul,country,alternative,,,,,,,,,,
1961,100,Drifters,Please Stay,137000,reggae,,,,,,,,,,,,,,,,
1962,1,Mr. Acker Bilk,Stranger On The Shore,171000,jazz,ballad,,,,,,,,,,,,,,,
1962,2,Ray Charles,I Can't Stop Loving You,253000,soul,blues,jazz,r&b,country,ballad,rock,funk,folk,electronic,alternative,hip-hop,,,,,
1962,3,Dee Dee Sharp,Mashed Potato Time,152000,r&b,rock,dance,soul,,,,,,,,,,,,,
1962,4,Bobby Vinton,Roses Are Red,160000,rock,jazz,folk,soul,,,,,,,,,,,,,
1962,5,David Rose,The Stripper,117000,jazz,soul,,,,,,,,,,,,,,,
1962,6,Shelley Fabares,Johnny Angel,141000,rock,soul,,,,,,,,,,,,,,,
1962,7,Little Eva,The Loco-Motion,143000,soul,rock,dance,disco,funk,r&b,,,,,,,,,,,
1962,8,Sensations,Let Me In,182000,reggae,,,,,,,,,,,,,,,,
1962,9,Chubby Checker,The Twist,155000,rock,dance,r&b,soul,jazz,country,blues,,,,,,,,,,
1962,10,Shirelles,Soldier Boy,160000,rock,,,,,,,,,,,,,,,,
1962,11,Bruce Channel,Hey! Baby,142000,rock,dance,soul,blues,,,,,,,,,,,,,
1962,12,Dion,The Wanderer,169000,rock,dance,blues,r&b,,,,,,,,,,,,,
1962,13,Gene Chandler,Duke Of Earl,139000,soul,r&b,rock,blues,jazz,disco,funk,,,,,,,,,,
1962,14,Freddy Cannon,Palisades Park,110000,rock,,,,,,,,,,,,,,,,
1962,15,Neil Sedaka,Breaking Up Is Hard To Do,135000,jazz,rock,soul,funk,,,,,,,,,,,,,
1962,16,Claude King,Wolverton Mountain,176000,country,,,,,,,,,,,,,,,,
1962,17,Chubby Checker,Slow Twistin',164000,rock,dance,soul,r&b,blues,jazz,country,,,,,,,,,,
1962,18,Johnny Tillotson,It Keeps Right On a-Hurtin',167000,country,folk,rock,ballad,soul,r&b,blues,,,,,,,,,,
1962,19,Mary Wells,The One Who Really Loves You,148000,soul,r&b,funk,rock,jazz,,,,,,,,,,,,
1962,20,Elvis Presley,Good Luck Charm,140000,rock,dance,soul,folk,country,blues,jazz,r&b,funk,alternative,metal,electronic,new wave,hip-hop,,,
1962,21,Kenny Ball,Midnight In Moscow,181000,jazz,,,,,,,,,,,,,,,,
1962,22,Tommy Roe,Sheila,124000,rock,dance,soul,,,,,,,,,,,,,,
1962,23,Sam Cooke,Twistin' The Night Away,160000,soul,r&b,dance,funk,rock,disco,blues,jazz,alternative,,,,,,,,
1962,24,Orlons,Wah-Watusi,0,rock,,,,,,,,,,,,,,,,
1962,25,Joey Dee and The Starlighters,Peppermint Twist,115000,,,,,,,,,,,,,,,,,
1962,26,Brenda Lee,Break It To Me Gently,158000,rock,country,blues,soul,jazz,r&b,,,,,,,,,,,
1962,27,Marvelettes,Playboy,167000,soul,,,,,,,,,,,,,,,,
1962,28,Nat King Cole,Ramblin' Rose,174000,jazz,soul,blues,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1962,29,Brian Hyland,Sealed With A Kiss,161000,rock,jazz,ballad,r&b,country,soul,folk,electronic,,,,,,,,,
1962,30,Jay and The Americans,She Cried,155000,rock,,,,,,,,,,,,,,,,
1962,31,Connie Francis,Don't Break The Heart That Loves You,184000,country,jazz,rock,,,,,,,,,,,,,,
1962,32,Gary U.S. Bonds,Dear Lady Twist,149000,rock,soul,blues,,,,,,,,,,,,,,
1962,33,Sue Thompson,Norman,139000,jazz,rock,country,,,,,,,,,,,,,,
1962,34,Ketty Lester,Love Letters,162000,rock,blues,soul,jazz,r&b,,,,,,,,,,,,
1962,35,Claudine Clark,Party Lights,141000,soul,rock,r&b,,,,,,,,,,,,,,
1962,36,Highwaymen,Cotton Fields,181000,country,,,,,,,,,,,,,,,,
1962,37,Bent Fabric,Alley Cat,153000,jazz,electronic,rock,soul,,,,,,,,,,,,,
1962,38,The Isley Brothers,Twist And Shout,147000,soul,funk,rock,r&b,dance,jazz,disco,blues,hip-hop,folk,electronic,country,,,,,
1962,39,Richard Chamberlain,Theme From Dr. Kildare,161000,,,,,,,,,,,,,,,,,
1962,40,Ace Cannon,Tuff,137000,jazz,country,rock,,,,,,,,,,,,,,
1962,41,Clyde Mcphatter,"Lover, Please",119000,soul,r&b,rock,country,jazz,,,,,,,,,,,,
1962,42,Barbara George,I Know,143000,rock,soul,r&b,blues,,,,,,,,,,,,,
1962,43,Rick Nelson,Young World,148000,rock,ballad,country,folk,blues,,,,,,,,,,,,
1962,44,Shirelles,Baby It's You,161000,rock,,,,,,,,,,,,,,,,
1962,45,Pat Boone,Speedy Gonzales,151000,rock,country,dance,blues,jazz,,,,,,,,,,,,
1962,46,Burl Ives,A Little Bitty Tear,125000,folk,country,jazz,rock,alternative,soul,,,,,,,,,,,
1962,47,Everly Brothers,Crying In The Rain,122000,rock,country,folk,,,,,,,,,,,,,,
1962,48,Emillo Pericoli,Al Di La',82000,,,,,,,,,,,,,,,,,
1962,49,Ernie Maresca,Shout! Shout! (Knock Yourself Out),132000,rock,,,,,,,,,,,,,,,,
1962,50,Don and Juan,What's Your Name,136000,soul,,,,,,,,,,,,,,,,
1962,51,Corsairs,Smoky Places,175000,,,,,,,,,,,,,,,,,
1962,52,Sam Cooke,Having A Party,152000,soul,r&b,jazz,blues,rock,funk,alternative,,,,,,,,,,
1962,53,Booker T and The MG's,Green Onions,176000,blues,funk,,,,,,,,,,,,,,,
1962,54,Ray Charles,You Don't Know Me,234000,soul,jazz,blues,r&b,country,ballad,rock,funk,folk,electronic,alternative,hip-hop,,,,,
1962,55,Four Seasons,Sherry,149000,rock,soul,disco,,,,,,,,,,,,,,
1962,56,Joanie Sommers,Johnny Get Angry,151000,alternative,soul,rock,jazz,,,,,,,,,,,,,
1962,57,Elvis Presley,Can't Help Falling In Love,182000,rock,ballad,soul,r&b,country,blues,jazz,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1962,58,Joey Dee,Shout,140000,rock,,,,,,,,,,,,,,,,
1962,59,"Dave ""Baby"" Cortez",Rinky Dink,172000,rock,funk,r&b,soul,,,,,,,,,,,,,
1962,60,Henry Mancini,Moon River,189000,jazz,ballad,funk,rock,electronic,soul,blues,,,,,,,,,,
1962,61,Ray Stevens,Ahab The Arab,252000,country,rock,blues,,,,,,,,,,,,,,
1962,62,Bobby Darin,Things,155000,rock,folk,jazz,blues,soul,country,alternative,,,,,,,,,,
1962,63,Gene Pitney,The Man Who Shot Liberty Valance,179000,rock,country,folk,jazz,soul,,,,,,,,,,,,
1962,64,Duprees,You Belong To Me,155000,,,,,,,,,,,,,,,,,
1962,65,Roy Orbison,Dream Baby,152000,rock,jazz,blues,country,soul,funk,r&b,folk,metal,alternative,,,,,,,
1962,66,Joe Henderson,Snap Your Fingers,174000,soul,jazz,funk,blues,ballad,,,,,,,,,,,,
1962,67,Dion,Lovers Who Wander,141000,rock,blues,r&b,,,,,,,,,,,,,,
1962,68,Chris Montez,Let's Dance,145000,rock,dance,jazz,,,,,,,,,,,,,,
1962,69,Johnny Crawford,Cindy's Birthday,127000,rock,,,,,,,,,,,,,,,,
1962,70,Mary Wells,You Beat Me To The Punch,164000,soul,r&b,rock,funk,jazz,,,,,,,,,,,,
1962,71,Barbara Lynn,You'll Lose A Good Thing,161000,soul,blues,r&b,dance,rock,funk,jazz,electronic,,,,,,,,,
1962,72,Crystals,Uptown,140000,rock,jazz,soul,alternative,,,,,,,,,,,,,
1962,73,Brenda Lee,Everybody Loves Me But You,150000,country,rock,jazz,soul,blues,r&b,,,,,,,,,,,
1962,74,Dickie Lee,Patches,180000,rock,,,,,,,,,,,,,,,,
1962,75,Jimmy Clanton,Venus In Blue Jeans,144000,rock,country,folk,blues,r&b,,,,,,,,,,,,
1962,76,Paul Anka,Love Me Warm And Tender,136000,jazz,rock,soul,alternative,,,,,,,,,,,,,
1962,77,Rick Nelson,Teen Age Idol,147000,country,rock,folk,blues,ballad,,,,,,,,,,,,
1962,78,Patsy Cline,She's Got You,180000,country,rock,folk,blues,ballad,soul,jazz,,,,,,,,,,
1962,79,Larry Finnegan,Dear One,183000,rock,,,,,,,,,,,,,,,,
1962,80,James Darren,Her Royal Majesty,132000,jazz,,,,,,,,,,,,,,,,
1962,81,Walter Brennan,Old Rivers,174000,country,ballad,,,,,,,,,,,,,,,
1962,82,Burl Ives,Funny Way Of Laughin',104000,folk,country,jazz,rock,alternative,soul,,,,,,,,,,,
1962,83,Billy Vaughn,A Swingin' Safari,150000,jazz,,,,,,,,,,,,,,,,
1962,84,Dick and Deedee,Tell Me,131000,,,,,,,,,,,,,,,,,
1962,85,Jimmy Dean,P.T. 109,191000,country,ballad,soul,rock,,,,,,,,,,,,,
1962,86,Dion,Little Diane,163000,rock,blues,r&b,,,,,,,,,,,,,,
1962,87,Billy Joe and The Checkmates,Percolator (Twist),0,,,,,,,,,,,,,,,,,
1962,88,Gary U.S. Bonds,"Twist, Twist Senora",159000,rock,soul,blues,,,,,,,,,,,,,,
1962,89,Jimmy Soul,Twistin' Matilda,173000,soul,rock,metal,funk,,,,,,,,,,,,,
1962,90,Dee Dee Sharp,Gravy,129000,soul,rock,r&b,,,,,,,,,,,,,,
1962,91,Jimmy Smith,Walk On The Wild Side,355000,jazz,blues,funk,soul,rock,hip-hop,electronic,,,,,,,,,,
1962,92,King Curtis,Soul Twist,167000,soul,jazz,funk,r&b,blues,rock,,,,,,,,,,,
1962,93,Bobby Rydell,I'll Never Dance Again,149000,rock,soul,jazz,,,,,,,,,,,,,,
1962,94,Ikettes,I'm Blue,151000,r&b,,,,,,,,,,,,,,,,
1962,95,Kingston Trio,Where Have All The Flowers Gone,190000,folk,country,,,,,,,,,,,,,,,
1962,96,Eddie Hodges,"(Girls, Girls, Girls) Were Made To Love",141000,rock,jazz,,,,,,,,,,,,,,,
1962,97,Gene Pitney,Town Without Pity,175000,jazz,rock,soul,country,,,,,,,,,,,,,
1962,98,"Peter, Paul and Mary",If I Had A Hammer,120000,folk,rock,,,,,,,,,,,,,,,
1962,99,Ronnie and The Hi-lites,I Wish That We Were Married,171000,,,,,,,,,,,,,,,,,
1962,100,Beach Boys,Surfin' Safari,128000,rock,,,,,,,,,,,,,,,,
1963,1,Jimmy Gilmer and The Fireballs,Sugar Shack,123000,,,,,,,,,,,,,,,,,
1963,2,Beach Boys,Surfin' U.S.A.,220000,rock,,,,,,,,,,,,,,,,
1963,3,Skeeter Davis,The End Of The World,157000,country,folk,rock,r&b,blues,,,,,,,,,,,,
1963,4,Cascades,Rhythm Of The Rain,152000,r&b,rock,alternative,metal,,,,,,,,,,,,,
1963,5,Chiffons,He's So Fine,112000,rock,,,,,,,,,,,,,,,,
1963,6,Bobby Vinton,Blue Velvet,167000,ballad,rock,jazz,soul,folk,,,,,,,,,,,,
1963,7,Paul and Paula,Hey Paula,149000,reggae,rock,,,,,,,,,,,,,,,
1963,8,Little Stevie Wonder,Fingertips II,191000,jazz,,,,,,,,,,,,,,,,
1963,9,Village Stompers,Washington Square,0,,,,,,,,,,,,,,,,,
1963,10,Impressions,It's All Right,178000,soul,funk,r&b,,,,,,,,,,,,,,
1963,11,Andy Williams,Can't Get Used To Losing You,141000,jazz,ballad,rock,country,blues,,,,,,,,,,,,
1963,12,Angels,My Boyfriend's Back,128000,rock,dance,,,,,,,,,,,,,,,
1963,13,Kyu Sakamoto,Sukiyaki,189000,ballad,rock,jazz,,,,,,,,,,,,,,
1963,14,Lesley Gore,She's A Fool,130000,rock,dance,soul,,,,,,,,,,,,,,
1963,15,Tymes,So Much In Love,141000,r&b,,,,,,,,,,,,,,,,
1963,16,"Peter, Paul and Mary",Puff (The Magic Dragon),208000,folk,rock,alternative,,,,,,,,,,,,,,
1963,17,"Peter, Paul and Mary",Blowin' In The Wind,177000,folk,rock,alternative,,,,,,,,,,,,,,
1963,18,Dale and Grace,I'm Leaving It Up To You,132000,,,,,,,,,,,,,,,,,
1963,19,Nino Tempo and April Stevens,Deep Purple,162000,,,,,,,,,,,,,,,,,
1963,20,The Surfaris,Wipe Out,154000,rock,,,,,,,,,,,,,,,,
1963,21,Al Martino,I Love You Because,162000,jazz,blues,country,soul,,,,,,,,,,,,,
1963,22,Rebels,Wild Weekend,136000,rock,metal,,,,,,,,,,,,,,,
1963,23,Bobby Darin,You're The Reason I'm Living,148000,jazz,rock,folk,blues,soul,country,alternative,,,,,,,,,,
1963,24,Four Seasons,Walk Like A Man,137000,dance,rock,disco,,,,,,,,,,,,,,
1963,25,Inez Foxx,Mockingbird,154000,soul,r&b,rock,country,folk,blues,funk,,,,,,,,,,
1963,26,Little Peggy March,I Will Follow Him,146000,rock,jazz,soul,,,,,,,,,,,,,,
1963,27,Chantays,Pipeline,129000,rock,,,,,,,,,,,,,,,,
1963,28,Jan and Dean,Surf City,148000,,,,,,,,,,,,,,,,,
1963,29,Lesley Gore,It's My Party,137000,rock,dance,soul,,,,,,,,,,,,,,
1963,30,Eydie Gorme,Blame It On The Bossa Nova,154000,jazz,,,,,,,,,,,,,,,,
1963,31,Dovells,You Can't Sit Down,0,dance,,,,,,,,,,,,,,,,
1963,32,Martha and The Vandellas,Heat Wave,162000,r&b,soul,funk,rock,disco,,,,,,,,,,,,
1963,33,Randy and The Rainbows,Denise,128000,rock,,,,,,,,,,,,,,,,
1963,34,Rooftop Singers,Walk Right In,155000,folk,rock,,,,,,,,,,,,,,,
1963,35,Jimmy Soul,If You Wanna Be Happy,133000,soul,rock,r&b,funk,metal,,,,,,,,,,,,
1963,36,Beach Boys,Surfer Girl,145000,rock,,,,,,,,,,,,,,,,
1963,37,Trini Lopez,If I Had A Hammer,178000,rock,folk,soul,dance,funk,r&b,blues,jazz,,,,,,,,,
1963,38,Tommy Roe,Everybody,120000,rock,dance,soul,,,,,,,,,,,,,,
1963,39,Essex,Easier Said Than Done,0,rock,electronic,reggae,,,,,,,,,,,,,,
1963,40,Dion,Ruby Baby,156000,rock,r&b,soul,blues,,,,,,,,,,,,,
1963,41,Los Indios Tabajaras,Maria Elena,181000,jazz,country,soul,blues,,,,,,,,,,,,,
1963,42,Ruby and The Romantics,Our Day Will Come,152000,r&b,soul,jazz,rock,,,,,,,,,,,,,
1963,43,Skeeter Davis,I Can't Stay Mad At You,127000,country,rock,r&b,blues,,,,,,,,,,,,,
1963,44,Barbara Lewis,"Hello, Stranger",157000,soul,r&b,funk,,,,,,,,,,,,,,
1963,45,Ronettes,Be My Baby,159000,,,,,,,,,,,,,,,,,
1963,46,Roy Orbison,Mean Woman Blues,147000,rock,blues,country,soul,jazz,funk,r&b,folk,metal,alternative,,,,,,,
1963,47,Orlons,South Street,134000,r&b,,,,,,,,,,,,,,,,
1963,48,Henry Mancini,Days Of Wine And Roses,194000,jazz,alternative,funk,rock,electronic,soul,blues,,,,,,,,,,
1963,49,Major Lance,The Monkey Time,166000,soul,dance,r&b,funk,blues,jazz,,,,,,,,,,,
1963,50,Four Seasons,Candy Girl,0,rock,disco,,,,,,,,,,,,,,,
1963,51,Bill Anderson,Still,167000,country,folk,rock,,,,,,,,,,,,,,
1963,52,Bobby Vinton,Blue On Blue,150000,rock,soul,jazz,folk,,,,,,,,,,,,,
1963,53,Garnet Mimms and The Enchanters,Cry Baby,205000,soul,,,,,,,,,,,,,,,,
1963,54,Lou Christie,Two Faces Have I,162000,rock,soul,,,,,,,,,,,,,,,
1963,55,Ray Charles,Busted,127000,soul,blues,jazz,r&b,country,rock,funk,folk,electronic,alternative,hip-hop,,,,,,
1963,56,Crystals,Da Doo Ron Ron,136000,rock,jazz,soul,alternative,,,,,,,,,,,,,
1963,57,Shirelles,Foolish Little Girl,138000,rock,,,,,,,,,,,,,,,,
1963,58,Lonnie Mack,Memphis,153000,rock,r&b,blues,country,,,,,,,,,,,,,
1963,59,Roy Orbison,In Dreams,195000,rock,ballad,blues,soul,country,jazz,funk,r&b,folk,metal,alternative,,,,,,
1963,60,Kai Winding,More,122000,jazz,,,,,,,,,,,,,,,,
1963,61,Rick Nelson,Fools Rush In,153000,rock,country,folk,blues,ballad,,,,,,,,,,,,
1963,62,Brenda Lee,Losing You,152000,country,rock,jazz,soul,blues,r&b,,,,,,,,,,,
1963,63,Bill Pursell,Our Winter Love,142000,jazz,,,,,,,,,,,,,,,,
1963,64,Tony Bennett,I Wanna Be Around,129000,jazz,funk,blues,soul,rock,r&b,country,,,,,,,,,,
1963,65,Miracles,You've Really Got A Hold On Me,187000,soul,rock,r&b,,,,,,,,,,,,,,
1963,66,Jaynetts,Sally Go 'Round The Roses,0,soul,,,,,,,,,,,,,,,,
1963,67,Sam Cooke,Little Red Rooster,173000,soul,r&b,blues,jazz,rock,funk,alternative,,,,,,,,,,
1963,68,Crystals,Then He Kissed Me,158000,soul,rock,jazz,alternative,,,,,,,,,,,,,
1963,69,Elvis Presley,(You're The) Devil In Disguise,139000,rock,country,blues,soul,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1963,70,Nat King Cole,Those Lazy Hazy Crazy Days Of Summer,147000,jazz,blues,soul,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1963,71,Jackie Wilson,Baby Workout,180000,soul,r&b,rock,blues,funk,country,jazz,,,,,,,,,,
1963,72,Marvin Gaye,Pride And Joy,155000,soul,r&b,funk,rock,blues,jazz,alternative,disco,hip-hop,dance,electronic,metal,,,,,
1963,73,Rufus Thomas,Walking The Dog,155000,soul,funk,r&b,blues,rock,dance,hip-hop,jazz,reggae,,,,,,,,
1963,74,Ned Miller,From A Jack To A King,129000,country,,,,,,,,,,,,,,,,
1963,75,Drifters,Up On The Roof,155000,reggae,,,,,,,,,,,,,,,,
1963,76,Johnny Mathis,What Will My Mary Say,189000,jazz,soul,folk,rock,new wave,,,,,,,,,,,,
1963,77,Jan Bradley,Mama Didn't Lie,125000,soul,r&b,blues,dance,rock,funk,jazz,alternative,metal,,,,,,,,
1963,78,Bobby Vee,The Night Has A Thousand Eyes,154000,rock,dance,soul,blues,,,,,,,,,,,,,
1963,79,The Cookies,Don't Say Nothin' Bad About My Baby,167000,soul,r&b,rock,,,,,,,,,,,,,,
1963,80,Johnny Cash,Ring Of Fire,155000,country,folk,rock,blues,alternative,soul,metal,jazz,electronic,hip-hop,new wave,,,,,,
1963,81,Doris Troy,Just One Look,159000,soul,r&b,reggae,rock,funk,blues,,,,,,,,,,,
1963,82,Allan Sherman,"Hello Muddah, Hello Fadduh! (A Letter From Camp)",164000,,,,,,,,,,,,,,,,,
1963,83,Lesley Gore,Judy's Turn To Cry,133000,rock,soul,,,,,,,,,,,,,,,
1963,84,Roll Harris,"Tie Me Kangaroo Down, Sport",188000,,,,,,,,,,,,,,,,,
1963,85,Miracles,Mickey's Monkey,162000,soul,rock,r&b,,,,,,,,,,,,,,
1963,86,Dion,"Donna, The Prima Donna",171000,rock,blues,r&b,,,,,,,,,,,,,,
1963,87,Nat King Cole,"That Sunday, That Summer",192000,jazz,blues,soul,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1963,88,Sam Cooke,Another Saturday Night,160000,soul,r&b,blues,jazz,rock,funk,alternative,,,,,,,,,,
1963,89,Al Martino,"Painted, Tainted Rose",165000,jazz,rock,blues,country,soul,,,,,,,,,,,,
1963,90,Dixiebelles With Cornbread and Jerry,(Down At) Papa Joe's,153000,,,,,,,,,,,,,,,,,
1963,91,Steve Lawrence,Go Away Little Girl,133000,jazz,rock,,,,,,,,,,,,,,,
1963,92,Ray Charles,Take These Chains From My Heart,177000,blues,soul,jazz,country,r&b,electronic,ballad,rock,funk,folk,alternative,hip-hop,,,,,
1963,93,Sunny and The Sunglows,Talk To Me,169000,,,,,,,,,,,,,,,,,
1963,94,Martha and The Vandellas,Come And Get These Memories,209000,r&b,soul,funk,rock,disco,,,,,,,,,,,,
1963,95,Elvis Presley,Bossa Nova Baby,119000,rock,country,blues,soul,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1963,96,Dee Dee Sharp,Do The Bird,133000,r&b,soul,rock,dance,,,,,,,,,,,,,
1963,97,Beach Boys,Shut Down,0,rock,,,,,,,,,,,,,,,,
1963,98,Chiffons,One Fine Day,136000,rock,,,,,,,,,,,,,,,,
1963,99,Bobby Bare,500 Miles Away From Home,162000,country,,,,,,,,,,,,,,,,
1963,100,Del Shannon,Little Town Flirt,164000,rock,country,soul,,,,,,,,,,,,,,
1964,1,Beatles,I Want To Hold Your Hand,0,rock,funk,jazz,soul,electronic,alternative,folk,,,,,,,,,,
1964,2,Beatles,She Loves You,0,rock,funk,jazz,soul,electronic,alternative,folk,,,,,,,,,,
1964,3,Louis Armstrong,"Hello, Dolly!",152000,jazz,blues,soul,rock,funk,alternative,folk,reggae,electronic,,,,,,,,
1964,4,Roy Orbison,"Oh, Pretty Woman",178000,rock,soul,funk,jazz,blues,country,r&b,folk,metal,alternative,,,,,,,
1964,5,Beach Boys,I Get Around,133000,rock,,,,,,,,,,,,,,,,
1964,6,Dean Martin,Everybody Loves Somebody,165000,jazz,ballad,dance,blues,country,soul,rock,new wave,alternative,electronic,,,,,,,
1964,7,Mary Wells,My Guy,170000,soul,r&b,dance,disco,rock,blues,funk,jazz,,,,,,,,,
1964,8,Gale Garnett,We'll Sing In The Sunshine,176000,folk,rock,country,,,,,,,,,,,,,,
1964,9,J. Frank Wilson and The Cavaliers,Last Kiss,147000,,,,,,,,,,,,,,,,,
1964,10,Supremes,Where Did Our Love Go,154000,soul,,,,,,,,,,,,,,,,
1964,11,Barbara Streisand,People,221000,,,,,,,,,,,,,,,,,
1964,12,Al Hirt,Java,116000,jazz,rock,,,,,,,,,,,,,,,
1964,13,Beatles,A Hard Day's Night,163000,rock,funk,jazz,soul,electronic,alternative,folk,,,,,,,,,,
1964,14,Beatles,Love Me Do,0,rock,funk,jazz,soul,electronic,alternative,folk,,,,,,,,,,
1964,15,Manfred Mann,Do Wah Diddy Diddy,143000,rock,dance,blues,r&b,jazz,alternative,metal,,,,,,,,,,
